id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
23,9/23/11,48,34,6,NA,NA,NA,NA,NA,NA,Investment,Severnoe Tushino,9249237.174,156377,0.374067926,0,10190,4116,5,11319,9891,5,0,1145,3,0,1,2,no,0,5,0,no,no,no,no,no,no,no,no,53786,24231,29555,22961,12039,10922,93843,47269,46574,39573,12538,27035,10190,5334,4856,11319,5929,5390,26095,13597,12498,11372,5629,5743,20140,10531,9609,318,50,7,1,16,9,235,0,0,0,318,0,2,165,93,58,22,2.784609181,1.636490748,17.88136078,1.490113398,0.597949311,0.335631697,1.695243419,0.219683194,1.339619856,17.15709,3.571139,9.418698,3.611756556,43.34107867,4,3.72317978,5.573719961,4,0.275050647,3.300607762,1.222660438,no,1.855884204,11.5698058,14.19322769,14.97129794,16.22013333,1.855884212,1,no,2.644123859,14,1.339619856,no,16.35478303,83,5.611020692,1,23.71838452,6.721698082,3.187547095,1.587387792,6.559812404,0.727818952,21.53478765,1.236316976,0.433259811,1.463429216,8.314760246,5.689791406,1.25343521,1.383754009,9.627193651,1.523153165,9.779563973,1.423142309,0.540459306,1.165612741,0.297000971,0.335631697,0.980047352,1.484165758,10.43035255,15.86708004,12.24725078,0.569744709,0.315827647,satisfactory,10.18,0,0,0,0,0,3,1250,2.00E+03,1625,1,0,0,1,1,0,0,0,0,0,0,1,0,7.47,0,0,0,2,5000,5,1166.67,1833.33,1500,2,0,0,2,1,0,0,1,0,0,1,1,1,15.79,1.01,1,9881,4,174458,14,690.91,1181.82,936.36,3,2,5,3,1,0,0,1,1,0,1,6,1,29.43,5.59,3,38471,6,242458,23,565,1.00E+03,782.5,3,6,10,3,1,0,0,3,1,0,1,8,1,23.33,13.66,7,217047,10,291358,41,702.7,1202.7,952.7,4,10,15,7,4,1,0,5,2,0,1,19,1,21.04,6.95,27,744939,49,1564113,163,768.63,1284.31,1026.47,10,37,53,42,16,4,1,11,10,0,1,55,8,6250000
24,9/23/11,32,18,3,NA,NA,NA,NA,NA,NA,Investment,Chertanovo Central'noe,6879019.638,112221,0.061476659,0.282797669,7104,2546,5,8667,6009,5,0,NA,0,0,5,3,no,0,6,2,no,no,no,no,no,no,no,no,111874,46887,64987,16719,7542,9177,68254,33075,35179,27248,8428,18820,7104,3262,3842,8667,3861,4806,18927,8599,10328,22027,10067,11960,14733,6684,8049,175,47,0,0,0,5,123,0,0,0,175,0,0,60,99,16,23,0.071568497,0.057254798,0.687057575,0.057254798,0.166564464,0.426455173,3.206930829,0.484075935,0.709987056,6.808655,1.3963,2.249023,2.324751919,27.89702303,21,2.324751919,3.15633925,21,0.054605888,0.655270658,0.63870927,no,3.84295599,9.946318258,13.14607196,14.57672238,15.20493154,0.483433197,2,no,3.685065658,40,2.085804256,no,14.88976074,32,5.859811649,9,13.66536859,6.075076979,3.265320275,1.605256061,4.26334973,1.640164025,13.76426063,5.79476761,0.640562133,3.821584213,6.031037069,11.774248,0.731760074,3.378797547,19.70870152,1.459878833,6.514287588,0.426455173,0.095664969,0.640562133,0.141697317,0.426455173,1.460364986,1.22054549,4.078077171,6.287779097,4.960844089,5.275739478,0.002774132,poor,0.06,0,0,0,5,420403,7,657.14,1142.86,900,0,2,3,1,1,0,0,0,0,0,0,0,0,8.34,4.92,2,27000,6,427903,13,641.67,1083.33,862.5,1,4,4,3,1,0,0,0,0,0,0,4,0,6.4,11.58,4,93947,13,751986,26,654.17,1083.33,868.75,2,9,6,7,2,0,0,1,3,0,0,5,0,11.84,16.13,5,118947,16,781886,30,640.74,1055.56,848.15,3,11,6,8,2,0,0,2,5,0,0,9,0,28.2,20.77,8,531509,21,868786,36,633.33,1045.45,839.39,3,13,8,10,2,0,0,3,8,0,0,15,0,29.79,17.25,14,673309,39,1172215,118,656.36,1104.55,880.45,8,39,34,26,10,1,0,7,21,1,1,42,13,5750000
25,9/23/11,34,19,11,NA,NA,NA,NA,NA,NA,Investment,Juzhnoe Tushino,7887684.174,104434,0.222646321,0.188783766,5989,2707,3,6137,6340,4,0,NA,0,0,10,1,no,0,1,4,no,no,no,no,no,no,no,no,105663,49025,56638,12906,6652,6254,65729,34908,30821,25799,7471,18328,5989,3061,2928,6137,3196,2941,14403,7428,6975,20306,10071,10235,11355,5854,5501,332,58,0,0,184,6,84,0,0,0,331,3,4,211,93,20,22,3.371171582,2.580971205,30.65626783,2.554688986,0.145299398,1.216064073,1.667604688,0.088997519,0.34882923,18.01039,3.617691,10.35562,1.687785037,20.25342044,4,1.799208261,2.545438469,4,0.135368064,1.624416769,0.13989704,yes,1.174998286,11.04854046,13.74376131,14.55535923,15.76595734,1.174998282,1,no,1.234730275,17,0.407960758,no,14.43081151,83,3.687049173,1,23.66725268,6.135044727,2.381039247,0.329936965,8.121915442,0.689813625,26.08692998,3.42356037,0.682666761,1.034405648,8.075882519,4.337951846,1.207809014,1.373490723,7.703222131,2.682526822,7.855592454,1.216064073,1.500434167,0.23414718,0.221108447,1.240143662,0.372487164,1.181035225,11.28230331,13.94310852,12.63080057,1.355272807,0.190732586,satisfactory,41.31,11.89,2,28590,0,0,1,500,1.00E+03,750,0,0,1,0,0,0,0,1,0,0,0,0,0,29.23,31.94,3,46990,0,0,2,500,1.00E+03,750,0,0,2,0,0,0,0,1,0,0,0,2,0,20.96,31,5,207166,0,0,4,875,1500,1187.5,0,0,2,1,1,0,0,2,1,0,1,5,0,15.94,22.76,5,207166,4,48664,15,842.86,1428.57,1135.71,1,1,6,4,3,0,0,3,2,0,1,12,0,16.94,13.3,9,312997,15,400222,48,868.18,1454.55,1161.36,4,9,17,9,6,2,1,4,3,0,1,24,3,21.97,6.81,23,808267,52,1579853,160,804.73,1344.59,1074.66,12,32,51,40,20,4,1,8,9,0,1,56,8,6000000
26,9/24/11,45,29,9,NA,NA,NA,NA,NA,NA,Investment,Fili Davydkovo,6982964.492,111374,0.348985814,0,7116,3422,5,7425,6974,7,1,NA,2,0,6,0,no,0,5,1,no,no,no,yes,no,no,no,no,89467,47710,41757,15500,7766,7734,65613,33829,31784,30261,9321,20940,7116,3589,3527,7425,3683,3742,17354,8735,8619,19098,10333,8765,13592,6775,6817,405,72,3,4,200,5,119,0,2,0,404,0,3,281,77,43,10,2.289276327,1.251643323,14.5003277,1.208360642,0.354139979,0.217198308,1.265683402,0.015624417,1.731291127,15.88543,2.971714,16.47797,0.942071851,11.30486221,22,1.850508262,3.323690294,22,0.285404524,3.424854288,0.547479714,no,4.624835439,5.193873987,8.245829334,9.281838495,10.15250217,0.463584206,6,no,0.749997524,9,0.195194677,no,9.591853479,50,17.41301848,1,19.34705515,7.514009574,0.271655842,0.435816585,3.824762418,2.585993609,20.63852868,5.35214615,0.675071056,1.742193917,5.709363297,5.021730755,2.313727353,1.693091165,5.697615274,1.828364047,5.610651169,0.980007455,0.527371673,0.40058999,1.472757042,0.413635524,1.047516431,1.053074702,2.707005478,4.311112261,4.427223978,0.161898153,0.526071054,satisfactory,18.8,0,1,31000,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,27.94,0,1,31000,2,22000,5,820,1400,1110,0,2,1,0,2,0,0,0,0,0,1,6,0,28.48,0,2,46565,5,163940,10,711.11,1222.22,966.67,1,3,3,1,2,0,0,2,2,0,1,10,0,30.56,0.55,2,46565,5,163940,18,982.35,1617.65,1300,1,4,4,4,3,2,0,2,4,0,1,18,0,27.33,5.36,8,550565,12,525125,55,1094.23,1807.69,1450.96,3,8,15,11,9,9,0,3,8,1,1,30,0,20.71,12.08,35,1245385,36,1493785,167,943.79,1562.09,1252.94,14,33,45,36,23,15,1,11,23,1,4,70,1,1050000
27,9/26/11,35,20,4,NA,NA,NA,NA,NA,NA,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282,35,0,0,20,5,222,0,0,0,282,0,0,14,246,22,24,1.642214809,1.041397553,12.26660537,1.022217114,0.277521108,0.081256283,1.66216201,0.295890764,0.984545119,22.31779,1.454165,2.205952,3.046223907,36.55468688,23,3.046223907,5.203798544,23,0.121302382,1.455628579,0.878087602,no,3.947583365,8.007233765,10.18233503,10.77230453,12.2453805,3.348045048,5,no,3.947583358,1,1.447575798,no,11.77884267,101,15.83669799,4,15.46045962,5.28163008,2.496577807,2.109789685,7.19615693,1.749929494,7.81035474,1.194649113,0.509054383,1.591004471,1.985060417,5.759193655,3.620725497,3.269128616,3.578991337,0.512076666,1.637593794,1.928071471,0.528783831,1.32001789,0.517767305,0.081256283,1.25471465,0.57404626,1.613829288,6.873607087,4.468966017,4.332126984,0.306205125,good,5.38,0,0,0,0,0,2,650,1.00E+03,825,0,1,0,1,0,0,0,0,0,0,0,0,0,13.22,0.11,0,0,4,79970,19,617.65,1058.82,838.24,2,5,7,4,1,0,0,0,1,0,0,4,2,14.59,7.63,1,20042,4,79970,26,637.5,1104.17,870.83,2,6,11,5,2,0,0,2,2,0,0,12,2,12.94,14.53,6,224342,10,175397,38,660,1142.86,901.43,3,7,17,8,3,0,0,3,7,1,0,16,2,16.91,19.89,17,356173,23,745621,81,647.3,1108.11,877.7,7,23,29,15,6,1,0,6,13,1,0,28,3,15.34,17.06,44,846598,52,2515392,225,688.29,1153.66,920.98,20,67,65,52,16,5,0,13,25,1,3,84,4,5000000
28,9/26/11,38,20,6,NA,NA,NA,NA,NA,NA,Investment,Novo-Peredelkino,8591335.051,111023,0.058543047,0.025609157,6354,4249,7,5261,9373,7,0,240,3,0,6,4,no,0,1,0,no,no,no,no,no,no,no,no,132349,63514,68835,12244,6418,5826,81271,42748,38523,17508,4780,12728,6354,3372,2982,5261,2730,2531,13507,7088,6419,27107,13773,13334,11003,5778,5225,743,13,372,83,114,18,123,0,12,8,744,4,187,209,170,174,21,1.556289954,1.106383968,13.11912921,1.093260768,0.40980408,0.187099572,2.361150959,0.564688871,0.455460072,16.09206,1.103615,17.29969,1.073577852,12.88293422,24,1.073577852,1.628023383,24,0.067036246,0.804434953,0.474620277,no,4.852239528,14.93939229,17.65713927,18.82836288,19.68847158,2.761216983,13,no,4.536181181,22,0.849112357,no,23.732453,50,15.21628995,8,27.7894995,15.11879365,6.865382507,3.581780658,8.016750779,1.674503233,13.39565632,3.601885175,0.763653799,1.299636818,1.441804933,11.96214616,6.333720951,5.122149996,23.11780421,0.489565154,9.224489698,7.901797803,0.655800807,2.915992071,1.379102105,0.187099572,1.889334703,1.040516917,10.39586241,11.52313229,7.638838451,2.294995587,0.368699609,good,0,0.28,0,0,0,0,3,666.67,1166.67,916.67,0,0,2,1,0,0,0,0,0,0,0,0,0,12.27,13.61,0,0,1,5000,3,666.67,1166.67,916.67,0,0,2,1,0,0,0,0,0,0,0,1,0,17.87,17.93,0,0,1,5000,7,614.29,1071.43,842.86,0,1,4,2,0,0,0,0,1,0,0,5,0,21.38,17.75,0,0,1,5000,9,600,1062.5,831.25,1,1,5,2,0,0,0,1,2,0,0,9,0,28.36,15.46,1,60000,4,97000,16,635.71,1107.14,871.43,2,3,7,3,1,0,0,2,7,0,1,10,1,35.7,8.01,3,183000,8,241350,22,757.89,1289.47,1023.68,3,3,9,5,1,1,0,2,10,0,1,11,2,4700000
29,9/26/11,73,38,15,NA,NA,NA,NA,NA,NA,OwnerOccupier,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,3107,7,6119,7277,9,0,NA,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413,104,4,0,215,7,63,0,20,0,413,4,14,316,61,18,25,1.420363997,1.033409383,11.30210316,0.94184193,0.07491016,0.307314519,1.697309192,0.037287047,0.538697794,15.73089,1.032292,10.83739,2.928790822,35.14548987,18,2.942303863,4.030786689,18,0.226765249,2.721182987,0.479617582,no,6.03254832,4.535959364,6.539703782,7.280129969,9.068351888,4.535959382,4,no,5.177484072,20,1.156855829,no,6.453580103,97,2.827758082,10,6.577878776,12.86446226,0.366884575,1.580179281,3.053792099,5.688968695,16.18470223,4.611625075,1.377264044,1.29496882,3.52240277,1.755559303,0.298415212,0.43869254,4.799619291,2.291772959,3.731153302,1.534788337,1.058810313,1.058810313,0.260442404,0.307314519,1.153277557,0.438261477,7.013707692,4.161080098,4.51377333,0.764263991,0.625775556,poor,6.99,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,9.2,6.51,0,0,0,0,4,666.67,1166.67,916.67,1,0,2,1,0,0,0,0,1,0,1,3,0,7.37,16.1,3,60500,3,36200,9,575,1.00E+03,787.5,1,2,4,2,0,0,0,1,2,0,1,10,0,11.85,19.99,6,110339,6,44700,17,500,906.25,703.13,1,5,9,2,0,0,0,3,4,0,1,16,0,27.55,15.13,31,685945,12,142090,74,676.81,1144.93,910.87,5,24,23,14,6,2,0,7,11,0,1,41,0,41.97,11.03,76,1416504,34,830817,209,706.57,1191.92,949.24,11,53,71,51,20,3,0,17,35,0,9,98,7,8254400
30,9/27/11,42,27,3,NA,NA,NA,NA,NA,NA,Investment,Jaroslavskoe,8338438.453,94236,0.037753826,0.127811589,5991,2974,4,7287,6119,6,0,320,1,1,13,3,no,0,3,5,no,no,no,no,no,no,no,no,81980,37883,44097,14309,6811,7498,58882,29380,29502,21045,6455,14590,5991,2848,3143,7287,3481,3806,16291,7742,8549,18679,9208,9471,12396,5903,6493,206,34,2,0,66,1,103,0,0,0,207,0,11,60,125,11,26,6.542012413,4.936781854,29.81924611,2.484937176,0.39787048,0.220083954,1.939689454,0.484754927,0.142505204,20.39561,1.79162,6.445791,2.274821805,27.29786166,25,5.079170689,6.308239719,25,0.082561775,0.990741294,1.217501314,no,4.35985422,6.804149937,9.327565083,9.976303285,11.55160025,0.059742495,15,yes,0.472159628,20,0.401315571,no,9.914710763,101,17.56063568,7,12.0972863,9.221296561,1.960490603,0.964711693,6.640233668,1.77752422,7.003345282,7.332448078,0.18766313,4.729502268,6.496347425,7.875841314,0.448576091,1.579928697,11.01655416,4.531618802,1.077134989,0.220083954,0.18766313,0.386846125,1.561798898,0.633549247,1.664295549,1.487129121,5.169430094,3.876450337,5.124265355,2.28168937,0.073957411,good,0.06,17.07,1,10000,1,7208,4,575,1.00E+03,787.5,0,1,2,1,0,0,0,0,0,0,0,4,0,9.39,27.88,2,90000,1,7208,11,790,1300,1045,1,3,2,3,2,0,0,0,0,0,0,10,0,16.96,20.71,2,90000,2,248208,21,611.76,1029.41,820.59,4,8,4,3,2,0,0,0,1,0,0,11,0,23.39,16.88,7,145693,4,507423,31,616.67,1041.67,829.17,7,11,6,4,3,0,0,3,4,0,0,16,1,35.26,11.07,12,217577,11,825899,52,585.71,1.00E+03,792.86,10,17,14,8,3,0,0,4,7,0,2,29,1,39.74,7.85,25,554329,21,2480456,143,693.08,1169.23,931.15,13,42,42,29,15,2,0,12,17,0,3,73,5,5900000
31,9/27/11,40,20,12,NA,NA,NA,NA,NA,NA,Investment,Strogino,16751119.46,155427,0.338150977,0.041124634,9254,4606,8,9515,11032,9,0,NA,1,0,6,2,no,0,10,5,no,no,no,no,no,no,no,yes,156377,71846,84531,20003,10461,9542,97920,53042,44878,37504,12102,25402,9254,4856,4398,9515,4991,4524,22087,11541,10546,32847,16042,16805,17622,9249,8373,453,14,161,25,73,9,160,0,11,0,453,47,42,99,175,90,27,1.460312049,0.504573572,4.516986349,0.376415529,0.201285635,0.412225451,1.432166184,0.013879313,0.960905647,21.35889,0.979468,12.81828,5.884257116,70.61108539,26,5.617216872,5.162444004,4,0.199656676,2.395880116,0.870360229,no,0.993029213,9.3667252,12.41484913,13.25307964,14.41586649,0.993029216,1,no,1.631622956,44,2.919021626,no,14.12086484,83,7.472703574,1,23.11729292,4.633464013,3.306004814,3.815450857,6.717614355,2.241319344,27.03640246,7.209214771,0.457563219,4.709030104,6.085973685,1.887472049,3.525235967,3.903453306,2.006802317,1.772154865,7.300988026,0.939937528,0.312362786,0.257348086,1.182917743,0.412225451,1.159509992,0.270999427,10.3475717,13.63316185,10.32432316,5.618292613,0.443533797,good,17.29,0,1,5395,2,3000,1,1500,2500,2.00E+03,0,0,0,0,1,0,0,0,1,0,0,1,0,17.4,0.09,3,175395,5,23200,8,857.14,1428.57,1142.86,1,0,3,3,1,0,0,0,2,0,0,6,0,17.68,4.56,4,182193,5,23200,15,1.00E+03,1653.85,1326.92,2,0,4,5,4,0,0,1,5,0,0,6,0,22.04,5.48,5,207193,10,650124,20,944.44,1583.33,1263.89,2,0,7,6,5,0,0,1,5,0,0,7,0,27.88,2.81,5,207193,10,650124,31,1172.41,1896.55,1534.48,2,0,8,12,6,2,1,1,5,0,0,7,0,23.9,7.5,22,706388,26,1066863,130,977.78,1619.66,1298.72,13,18,38,29,22,8,2,4,16,0,0,60,3,6200000
32,9/27/11,81,46,24,NA,NA,NA,NA,NA,NA,Investment,Hovrino,5264733.751,80791,0.184282943,0.050755569,5195,3082,4,5469,7123,4,0,145,0,0,10,2,no,0,1,1,no,no,no,no,no,no,no,no,81887,37070,44817,11356,5819,5537,47628,23527,24101,21807,6668,15139,5195,2621,2574,5469,2842,2627,12655,6470,6185,21910,10290,11620,10012,5135,4877,254,58,1,0,18,14,162,0,1,0,253,0,0,113,52,88,12,3.149310908,1.870527624,15.02677302,1.252231085,0.203448884,0.39355036,0.870512285,0.675025267,0.064227408,18.59556,2.363279,5.782564,2.110788278,25.32945933,12,2.247561866,3.646047032,12,0.064749768,0.776997218,1.39735916,no,2.019346687,10.15991906,12.94756193,13.63200242,15.01059889,1.286863652,14,no,1.589261958,8,1.165888938,no,14.54459025,83,11.76915588,5,21.44442486,3.630381474,1.158514235,1.495259281,2.97919283,0.286852743,16.969325,3.833057183,0.372813784,2.623060056,2.298603216,6.274727936,2.737191648,2.19819381,5.021754002,3.036372565,1.923139271,2.078832224,0.740764308,0.77861079,0.931990855,0.39355036,0.775104664,1.079540996,6.89851693,11.81925781,9.451922131,4.019520739,0.634190886,satisfactory,0,17.74,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1,6.45,1,23300,3,57000,11,681.82,1181.82,931.82,0,0,7,4,0,0,0,1,0,0,0,3,0,11.35,5.78,1,23300,6,103400,26,637.5,1062.5,850,2,6,9,9,0,0,0,1,1,0,0,7,0,18.39,10.29,4,58300,10,179539,35,637.5,1078.13,857.81,3,8,13,10,1,0,0,5,3,0,0,15,0,15.02,12.73,7,89384,15,285239,63,603.51,1026.32,814.91,6,18,22,15,2,0,0,6,8,0,0,20,2,15.49,16.5,33,870025,37,1040733,157,744.76,1248.25,996.5,14,35,51,40,12,5,0,10,10,0,1,50,4,18300000
33,9/28/11,38,34,2,NA,NA,NA,NA,NA,NA,Investment,Bibirevo,6407578.1,155572,0.189727117,7.00E-05,9576,5001,5,10309,11065,5,0,240,1,0,7,3,no,0,16,1,no,no,no,no,no,no,no,no,86206,40477,45729,21154,11007,10147,98207,52277,45930,36211,10580,25631,9576,4899,4677,10309,5463,4846,23603,12286,11317,17508,9425,8083,18654,9709,8945,211,25,0,0,0,2,184,0,0,0,211,0,0,0,206,5,8,5.262577956,2.3903079,29.52009316,2.460007764,0.151204992,0.295021282,2.840981239,0.269430621,1.273036668,24.20465,1.704327,4.879925,5.808933449,69.70720139,8,9.056367106,8.248398991,8,0.054882936,0.65859523,0.340139054,no,0.227407096,11.81039185,13.97217056,14.58089113,16.04707598,0.227407095,1,yes,4.431827115,36,1.368053703,no,15.81497564,101,20.47674463,7,18.46512546,6.634094356,2.39307553,0.357612792,4.598515267,4.729375885,5.202368698,3.24746789,0.835751619,0.069294911,2.238867043,7.266307509,2.998693083,2.465642206,5.702052591,5.275994163,7.937007611,0.454870986,0.259595215,1.437359867,0.698984779,0.295021282,1.920611289,0.784373674,5.055141356,8.441243736,8.275479951,7.474873558,0.369022536,good,9.94,0,0,0,2,50000,1,300,500,400,0,1,0,0,0,0,0,0,0,0,0,1,0,8.72,0,0,0,8,942600,6,600,1.00E+03,800,0,2,2,2,0,0,0,0,1,0,0,3,0,10.64,3.44,2,33300,8,942600,10,500,833.33,666.67,1,5,2,2,0,0,0,0,1,0,0,6,0,9.72,10.96,4,101500,13,1005400,26,596,980,788,1,13,4,6,2,0,0,1,2,0,0,7,0,8.13,9.22,8,180554,18,1118891,49,606.38,1021.28,813.83,2,20,14,10,2,1,0,2,5,0,0,13,1,15.31,8.86,22,660780,38,3323911,118,644.44,1087.96,866.2,10,32,40,30,5,1,0,11,13,0,0,43,5,4900000
34,9/28/11,31,18,4,NA,NA,NA,NA,NA,NA,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3150,5,3151,5519,5,0,2715,3,1,7,6,no,0,3,4,no,no,no,yes,no,no,yes,no,130229,60619,69610,7296,3649,3647,52450,26354,26096,16410,4819,11591,3816,1868,1948,3151,1598,1553,8456,4233,4223,27194,12852,14342,6625,3297,3328,153,4,0,0,75,3,71,0,0,0,153,0,0,78,54,21,28,3.241736445,2.045607829,24.21361248,2.01780104,0.421546242,0.216803106,1.809211017,0.415969614,1.212503753,1.496915,2.728817,5.040731,3.673544683,44.0825362,27,1.9506371,3.267603106,27,0.227555732,2.730668788,0.709752976,no,6.647772254,6.841602305,10.11538437,11.8771371,12.33917428,3.313622634,2,no,6.344897176,23,1.043955272,no,12.32239116,32,4.710112201,11,8.57854134,0.472264176,0.553558544,1.297663563,7.089403073,2.201753957,6.076745551,2.739339795,0.998341012,3.921129293,6.774918604,4.7790003,3.716105962,1.171969813,7.901785371,0.321636205,3.55648164,3.184042676,0.596792725,1.1069336,0.450117983,0.216803106,2.887055941,0.282976973,3.589603522,7.453499791,2.822580182,2.661459789,0.451619606,excellent,2.42,0,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,0,1,0,0,0,0,6.89,0,0,0,1,120,4,350,625,487.5,0,3,1,0,0,0,0,0,1,0,0,1,0,11.64,2.13,1,155000,3,9135,12,581.82,1.00E+03,790.91,1,3,5,3,0,0,0,0,4,0,0,7,0,14.24,13.62,2,199000,3,9135,14,569.23,1.00E+03,784.62,1,3,7,3,0,0,0,0,6,0,0,10,0,18.55,24.41,5,206800,7,66057,27,791.3,1347.83,1069.57,4,4,10,5,3,1,0,3,13,0,3,14,4,15.54,20.48,28,1266759,49,1598735,177,660.74,1125.77,893.25,14,54,59,32,15,3,0,7,27,1,9,60,18,4400000
